,Reg3b,Reg3g,Apoa1,Guca2b,Zg16,Rpl37,Rpl37a,Oat,Rps28,Rps21
1724,4.1749744,3.4214845,1.85323,1.2740269,1.1893452,3.1665187,3.3648922,2.4124389,1.9251156,1.9573414
1725,4.1767287,3.422829,1.8537683,1.2744402,1.1896958,3.1661916,3.3645346,2.4120903,1.924772,1.9571033
1726,4.1784806,3.4241683,1.8543088,1.2748556,1.1900434,3.1658664,3.3641775,2.4117417,1.9244273,1.9568652
1727,4.180234,3.4255114,1.8548505,1.2752717,1.190398,3.1655393,3.3638158,2.4113936,1.9240792,1.9566251
1728,4.1819677,3.4268394,1.8553874,1.2756922,1.1907489,3.1652145,3.363455,2.411049,1.9237351,1.9563814
1729,4.183689,3.4281566,1.8559217,1.2761154,1.1910936,3.1648912,3.363097,2.410707,1.923394,1.9561371
1730,4.185411,3.429473,1.8564558,1.2765388,1.1914383,3.164569,3.3627386,2.4103646,1.9230528,1.9558923
1731,4.1871333,3.4307933,1.8569982,1.2769675,1.1917809,3.1642456,3.3623786,2.4100206,1.9227111,1.9556471
1732,4.188857,3.4321127,1.8575425,1.2773975,1.192123,3.1639228,3.3620186,2.4096751,1.9223692,1.9554014
1733,4.1905813,3.4334319,1.8580868,1.2778275,1.1924651,3.1635995,3.3616571,2.4093294,1.9220269,1.9551554
1734,4.1923056,3.434752,1.8586314,1.2782575,1.1928074,3.1632767,3.3612964,2.4089842,1.921685,1.9549096
1735,4.1940303,3.4360716,1.8591759,1.278688,1.1931494,3.1629539,3.3609357,2.4086394,1.9213428,1.9546641
1736,4.1957536,3.4373918,1.8597186,1.2791169,1.19349,3.1626291,3.360574,2.4082923,1.9210007,1.9544177
1737,4.1974764,3.4387126,1.8602605,1.2795453,1.193829,3.1623034,3.3602116,2.4079444,1.9206591,1.9541721
1738,4.1991997,3.4400325,1.8608019,1.2799735,1.1941682,3.1619782,3.3598497,2.4075952,1.9203169,1.9539262
1739,4.2009206,3.4413536,1.8613439,1.2804017,1.1945076,3.161653,3.3594873,2.407247,1.9199753,1.9536804
1740,4.202645,3.4426742,1.8618858,1.2808301,1.1948466,3.1613264,3.3591251,2.406899,1.9196332,1.9534342
1741,4.204367,3.4439945,1.8624275,1.2812586,1.1951859,3.1610007,3.3587627,2.4065502,1.9192915,1.953189
1742,4.2060905,3.4453146,1.8629696,1.281687,1.195525,3.1606755,3.3584006,2.4062018,1.9189494,1.952943
1743,4.2078204,3.4466298,1.8635168,1.282116,1.1958636,3.1603513,3.3580363,2.405851,1.9186037,1.952697
1744,4.2095504,3.4479456,1.8640637,1.2825449,1.1962022,3.1600275,3.3576722,2.4055,1.9182582,1.9524506
1745,4.2112794,3.4492588,1.8646102,1.282974,1.1965404,3.1597037,3.3573086,2.405149,1.9179132,1.9522048
1746,4.2130084,3.4505725,1.8651531,1.2834024,1.196877,3.1593776,3.356942,2.4047956,1.9175658,1.9519583
1747,4.2147403,3.4518855,1.865695,1.2838299,1.1972138,3.15905,3.3565736,2.4044409,1.9172187,1.9517109
1748,4.216471,3.4531987,1.8662362,1.2842572,1.1975505,3.1587234,3.3562062,2.4040859,1.9168708,1.9514636
1749,4.2182016,3.4545124,1.8667781,1.2846849,1.1978872,3.1583962,3.3558383,2.4037309,1.9165237,1.9512168
1750,4.2199326,3.4558256,1.8673201,1.2851124,1.1982241,3.1580687,3.3554702,2.4033759,1.9161761,1.9509693
1751,4.221664,3.4571388,1.8678615,1.2855399,1.1985607,3.1577425,3.3551025,2.403021,1.915829,1.9507226
1752,4.2233915,3.4584498,1.8684018,1.285965,1.1988995,3.1574106,3.3547292,2.4026618,1.9154785,1.9504744
1753,4.2251186,3.4597607,1.8689418,1.2863894,1.1992389,3.1570778,3.3543537,2.4023006,1.9151275,1.9502271
1754,4.2268457,3.461071,1.8694813,1.2868137,1.1995779,3.1567454,3.353978,2.4019406,1.9147768,1.949979
1755,4.228575,3.4623826,1.8700194,1.2872365,1.1999141,3.1564112,3.3536012,2.401581,1.9144254,1.949729
1756,4.230306,3.463694,1.8705578,1.2876592,1.20025,3.1560774,3.353225,2.4012213,1.9140742,1.9494792
1757,4.2320366,3.4650056,1.8710957,1.2880816,1.200586,3.1557436,3.3528485,2.4008622,1.913723,1.9492289
1758,4.233765,3.466318,1.8716333,1.2885044,1.2009217,3.1554098,3.3524709,2.400503,1.913372,1.9489785
1759,4.235495,3.467629,1.8721707,1.2889261,1.2012569,3.1550756,3.3520942,2.4001434,1.9130206,1.9487288
1760,4.237223,3.4689388,1.8727076,1.2893475,1.2015916,3.1547418,3.351717,2.3997846,1.9126694,1.948479
1761,4.2389507,3.4702492,1.8732445,1.2897689,1.2019262,3.1544075,3.3513396,2.3994248,1.9123182,1.9482297
1762,4.2406783,3.4715598,1.8737812,1.29019,1.202261,3.1540732,3.350962,2.399065,1.9119668,1.9479795
1763,4.242406,3.4728699,1.8743184,1.2906115,1.2025957,3.1537395,3.3505857,2.398705,1.9116154,1.9477297
1764,4.244135,3.4741812,1.8748548,1.291033,1.2029302,3.1534052,3.3502083,2.398346,1.9112644,1.9474798
1765,4.2458596,3.4754918,1.8753927,1.2914522,1.2032647,3.153071,3.3498316,2.3979864,1.9109144,1.9472312
1766,4.247578,3.476801,1.8759289,1.2918687,1.2035984,3.1527357,3.349455,2.3976276,1.9105654,1.9469839
1767,4.249291,3.478107,1.876461,1.2922823,1.203931,3.1523995,3.3490775,2.3972685,1.9102163,1.9467357
1768,4.2510037,3.4794116,1.8769932,1.2926961,1.2042636,3.1520638,3.3487003,2.3969097,1.9098673,1.9464883
1769,4.252718,3.4807174,1.8775253,1.2931099,1.2045964,3.1517277,3.3483224,2.3965504,1.9095178,1.9462407
1770,4.2544303,3.4820228,1.8780575,1.2935237,1.2049289,3.1513915,3.3479452,2.3961916,1.9091687,1.9459926
1771,4.2561436,3.4833283,1.8785899,1.2939373,1.2052613,3.1510553,3.3475683,2.3958325,1.9088194,1.945745
1772,4.2578564,3.484634,1.879122,1.2943511,1.2055941,3.1507187,3.3471901,2.3954735,1.9084699,1.9454969
1773,4.2595706,3.4859393,1.8796539,1.2947648,1.2059267,3.150383,3.346812,2.3951147,1.9081209,1.9452492
1774,4.261283,3.4872448,1.8801866,1.2951787,1.2062593,3.1500468,3.3464348,2.3947554,1.9077716,1.9450014
1775,4.262997,3.4885507,1.8807185,1.2955923,1.206592,3.1497111,3.3460572,2.3943963,1.9074225,1.9447538
1776,4.2647085,3.4898562,1.8812506,1.296006,1.2069247,3.149375,3.34568,2.3940368,1.9070733,1.944506
1777,4.266423,3.491161,1.8817828,1.2964199,1.2072573,3.1490393,3.345302,2.3936782,1.906724,1.9442583
1778,4.268135,3.492467,1.8823144,1.2968335,1.2075899,3.1487021,3.3449242,2.3933194,1.9063747,1.9440106
1779,4.2698493,3.493772,1.8828471,1.2972474,1.2079226,3.1483665,3.344547,2.39296,1.9060256,1.9437624
1780,4.2715626,3.4950778,1.883379,1.2976611,1.2082552,3.1480308,3.3441694,2.3926015,1.9056766,1.9435147
1781,4.273276,3.4963832,1.8839114,1.2980748,1.2085876,3.1476946,3.3437922,2.3922424,1.9053271,1.943267
1782,4.274988,3.497688,1.8844435,1.2984884,1.20892,3.147358,3.343414,2.3918834,1.9049778,1.9430194
1783,4.2767015,3.4989939,1.8849757,1.298902,1.209253,3.1470222,3.3430364,2.3915243,1.9046285,1.9427716
1784,4.2784142,3.5002995,1.8855078,1.2993162,1.2095855,3.1466866,3.3426597,2.3911653,1.9042792,1.9425236
1785,4.2801275,3.501605,1.8860397,1.2997298,1.2099181,3.14635,3.342282,2.3908062,1.90393,1.9422759
1786,4.281841,3.5029101,1.8865721,1.3001435,1.2102509,3.1460142,3.3419046,2.390447,1.9035811,1.9420283
1787,4.283555,3.5042155,1.887104,1.3005574,1.2105832,3.1456776,3.3415267,2.3900876,1.9032316,1.9417808
1788,4.2852674,3.5055213,1.8876362,1.3009708,1.2109159,3.1453424,3.341149,2.3897293,1.9028826,1.9415329
1789,4.2869806,3.5068264,1.8881683,1.3013847,1.2112485,3.1450057,3.3407714,2.3893697,1.9025333,1.941285
1790,4.2886934,3.508132,1.8887002,1.3017983,1.211581,3.14467,3.3403945,2.389011,1.9021838,1.941037
1791,4.290407,3.5094376,1.8892326,1.3022122,1.2119138,3.1443334,3.3400168,2.3886518,1.9018345,1.9407895
1792,4.29212,3.510743,1.889765,1.3026261,1.2122465,3.1439972,3.339639,2.3882928,1.9014854,1.9405416
1793,4.2938323,3.512049,1.8902967,1.3030396,1.2125789,3.1436615,3.3392615,2.3879337,1.9011359,1.9402939
1794,4.2955465,3.5133538,1.8908291,1.3034536,1.2129116,3.1433253,3.3388834,2.387575,1.9007869,1.9400467
1795,4.2972603,3.514659,1.891361,1.3038673,1.2132442,3.1429896,3.3385065,2.3872156,1.9004378,1.9397984
1796,4.2989726,3.5159645,1.8918936,1.3042808,1.2135767,3.1426535,3.3381286,2.3868566,1.9000885,1.9395505
1797,4.300674,3.5172634,1.8924212,1.304695,1.2139115,3.1423178,3.3377504,2.3864977,1.89974,1.9393023
1798,4.302349,3.518546,1.8929393,1.30511,1.2142513,3.141985,3.3373718,2.3861392,1.8993936,1.9390533
1799,4.3040237,3.5198288,1.8934577,1.3055248,1.2145905,3.1416526,3.3369925,2.3857806,1.8990471,1.9388039
1800,4.3057,3.5211112,1.8939755,1.3059394,1.2149303,3.1413198,3.3366132,2.3854222,1.898701,1.9385554
1801,4.3073735,3.5223958,1.8944919,1.3063538,1.2152717,3.140987,3.336233,2.3850636,1.8983531,1.9383053
1802,4.3090506,3.5236797,1.8950071,1.3067675,1.215614,3.1406536,3.3358524,2.3847046,1.8980057,1.9380559
1803,4.3107257,3.5249643,1.8955221,1.3071814,1.2159561,3.1403208,3.335472,2.3843458,1.8976576,1.9378061
1804,4.3124022,3.5262482,1.8960378,1.3075953,1.2162985,3.139987,3.3350914,2.3839867,1.8973098,1.9375561
1805,4.314077,3.527532,1.8965528,1.3080089,1.2166407,3.1396537,3.3347104,2.383628,1.8969619,1.9373064
1806,4.315754,3.5288172,1.8970678,1.3084228,1.216983,3.13932,3.33433,2.383269,1.8966141,1.9370567
1807,4.317419,3.5301058,1.8975832,1.3088317,1.2173264,3.1389885,3.3339515,2.3829107,1.8962641,1.9368056
1808,4.319079,3.531398,1.8980997,1.3092365,1.2176703,3.138659,3.333574,2.3825529,1.8959126,1.9365541
1809,4.3207383,3.532691,1.8986161,1.3096416,1.2180145,3.1383295,3.3331966,2.3821952,1.8955615,1.9363024
1810,4.3223977,3.5339832,1.8991323,1.3100469,1.2183584,3.1380005,3.3328192,2.3818378,1.8952103,1.9360505
1811,4.324057,3.5352762,1.8996484,1.3104517,1.2187026,3.1376705,3.3324418,2.3814797,1.8948591,1.935799
1812,4.3257165,3.53657,1.9001639,1.3108554,1.21905,3.137341,3.3320644,2.3811212,1.8945079,1.9355471
1813,4.327378,3.5378644,1.9006784,1.3112566,1.2194049,3.1370106,3.331686,2.380762,1.8941567,1.9352933
1814,4.3290386,3.5391595,1.9011929,1.3116574,1.2197595,3.1366806,3.331308,2.3804033,1.893806,1.9350394
1815,4.3307047,3.540454,1.901706,1.3120606,1.2201023,3.136353,3.3309343,2.380048,1.8934569,1.93479
1816,4.3323545,3.5417392,1.902215,1.3124635,1.2204514,3.1360273,3.3305638,2.3796983,1.893111,1.9345421
1817,4.3339944,3.5430162,1.9027205,1.3128657,1.2208058,3.1357036,3.3301952,2.3793526,1.8927665,1.9342948
1818,4.335638,3.544304,1.9032297,1.3132687,1.2211599,3.135377,3.3298225,2.379006,1.8924203,1.934044
1819,4.3372827,3.5455925,1.9037406,1.3136711,1.221514,3.1350493,3.3294492,2.3786592,1.8920732,1.9337922
1820,4.3389263,3.5468812,1.9042504,1.3140736,1.221868,3.1347218,3.3290758,2.378313,1.8917255,1.9335406
1821,4.3405714,3.5481706,1.9047606,1.3144765,1.2222223,3.1343937,3.3287022,2.3779657,1.8913784,1.9332887
1822,4.342216,3.5494602,1.905271,1.3148787,1.2225763,3.1340656,3.3283288,2.377619,1.8910308,1.9330368
1823,4.34385,3.5507398,1.9057744,1.3152745,1.2229308,3.1337376,3.3279538,2.3772728,1.8906837,1.9327846
1824,4.3454833,3.5520182,1.9062762,1.3156691,1.2232851,3.13341,3.3275783,2.3769271,1.8903368,1.932532
1825,4.3471174,3.553297,1.9067783,1.3160636,1.2236396,3.1330814,3.3272028,2.3765814,1.8899896,1.9322792
1826,4.34875,3.554575,1.9072807,1.3164585,1.2239943,3.132753,3.326828,2.3762355,1.8896425,1.9320271
1827,4.3503838,3.5558531,1.9077835,1.316853,1.2243487,3.1324248,3.326452,2.3758895,1.8892951,1.9317745
1828,4.3520155,3.5571318,1.9082859,1.3172479,1.2247031,3.1320968,3.3260767,2.3755438,1.8889477,1.9315221
1829,4.353649,3.5584106,1.9087877,1.3176425,1.225057,3.1317687,3.3257008,2.3751976,1.8886011,1.9312693
1830,4.3552833,3.559688,1.9092903,1.318037,1.2254119,3.1314402,3.3253257,2.3748522,1.8882532,1.9310168
1831,4.3569136,3.5609689,1.90979,1.3184304,1.2257627,3.1311116,3.32495,2.3745058,1.8879068,1.9307655
1832,4.3585434,3.5622475,1.9102879,1.3188229,1.2261105,3.130784,3.3245738,2.374159,1.8875606,1.9305142
1833,4.3601723,3.5635276,1.9107854,1.3192153,1.2264584,3.1304545,3.324198,2.3738122,1.8872149,1.9302629
1834,4.361801,3.564807,1.9112828,1.3196075,1.2268063,3.1301265,3.3238215,2.3734658,1.886868,1.9300121
1835,4.3634315,3.566087,1.9117804,1.3199999,1.2271539,3.129798,3.3234446,2.3731186,1.8865218,1.9297608
1836,4.3650603,3.567366,1.9122772,1.3203921,1.2275017,3.129469,3.3230689,2.372772,1.8861763,1.9295099
1837,4.3666897,3.5686455,1.9127753,1.3207846,1.2278496,3.1291404,3.3226926,2.3724256,1.8858294,1.9292591
1838,4.3683195,3.569925,1.9132724,1.321177,1.2281976,3.1288118,3.3223162,2.3720784,1.8854833,1.9290074
1839,4.369949,3.5712047,1.91377,1.3215692,1.2285451,3.1284838,3.3219404,2.3717315,1.8851371,1.9287566
1840,4.3715773,3.5724845,1.914268,1.3219614,1.228893,3.1281552,3.3215637,2.371385,1.8847909,1.9285054
1841,4.373207,3.5737643,1.9147654,1.3223541,1.2292408,3.1278267,3.3211877,2.3710387,1.884445,1.9282542
1842,4.374836,3.575043,1.9152625,1.322746,1.2295886,3.1274986,3.3208115,2.3706913,1.884099,1.9280037
1843,4.376466,3.576323,1.9157603,1.3231385,1.2299365,3.1271687,3.3204348,2.3703444,1.8837526,1.9277524
1844,4.378095,3.5776026,1.9162579,1.3235312,1.2302842,3.126841,3.3200593,2.3699977,1.8834064,1.9275017
1845,4.3797245,3.5788822,1.916755,1.3239231,1.2306321,3.126512,3.319683,2.3696506,1.8830602,1.9272501
1846,4.381354,3.580161,1.9172528,1.3243155,1.2309797,3.126184,3.3193061,2.3693044,1.8827143,1.9269993
1847,4.3829827,3.5814414,1.9177504,1.3247077,1.2313277,3.1258554,3.31893,2.3689573,1.8823683,1.9267479
1848,4.384613,3.582721,1.9182477,1.3251002,1.2316755,3.1255274,3.3185542,2.3686106,1.8820217,1.9264966
1849,4.3862414,3.5840003,1.9187453,1.3254924,1.2320232,3.1251984,3.3181777,2.3682637,1.8816757,1.9262458
1850,4.387872,3.5852802,1.9192431,1.325885,1.2323711,3.1248698,3.3178017,2.3679175,1.8813295,1.9259945
1851,4.389501,3.586559,1.9197404,1.326277,1.232719,3.1245418,3.3174255,2.3675706,1.8809834,1.9257436
1852,4.3911295,3.5878384,1.9202378,1.3266692,1.2330667,3.1242127,3.3170488,2.3672237,1.8806369,1.9254926
1853,4.39276,3.5891185,1.9207354,1.3270617,1.2334146,3.1238842,3.3166728,2.366877,1.8802907,1.9252416
1854,4.3943887,3.5903986,1.9212329,1.3274541,1.2337623,3.1235557,3.3162963,2.36653,1.8799446,1.9249902
1855,4.3960185,3.5916772,1.9217303,1.3278465,1.23411,3.1232266,3.3159204,2.3661835,1.8795981,1.9247392
1856,4.3976474,3.592957,1.9222279,1.3282387,1.2344577,3.122899,3.3155444,2.3658366,1.8792524,1.9244882
1857,4.3992767,3.5942373,1.9227254,1.3286312,1.2348057,3.1225705,3.3151674,2.3654897,1.878906,1.924237
1858,4.4009056,3.595517,1.9232228,1.3290234,1.2351533,3.1222415,3.3147917,2.3651433,1.8785598,1.9239858
1859,4.402534,3.5967956,1.9237199,1.3294148,1.2355018,3.1219125,3.3144147,2.364796,1.8782132,1.923735
1860,4.40416,3.5980737,1.9242167,1.3298063,1.2358502,3.1215835,3.3140378,2.3644485,1.8778667,1.9234838
1861,4.405787,3.599352,1.9247136,1.3301973,1.2361984,3.1212535,3.3136613,2.364102,1.8775203,1.9232328
1862,4.407414,3.6006298,1.9252105,1.3305888,1.2365469,3.120925,3.3132846,2.3637543,1.8771734,1.9229815
1863,4.4090405,3.6019082,1.9257073,1.3309801,1.2368954,3.120596,3.3129075,2.3634074,1.8768265,1.9227306
1864,4.4106674,3.6031861,1.9262042,1.3313713,1.2372437,3.120267,3.3125308,2.3630598,1.8764801,1.9224793
1865,4.412294,3.6044645,1.9267011,1.3317626,1.237592,3.119937,3.3121538,2.3627124,1.8761332,1.9222286
1866,4.4139223,3.6057427,1.9271975,1.3321538,1.2379402,3.119608,3.311777,2.3623648,1.8757868,1.9219769
1867,4.415548,3.6070201,1.9276946,1.3325448,1.2382888,3.119279,3.3113997,2.362018,1.8754399,1.9217259
1868,4.417175,3.6082988,1.9281912,1.332936,1.2386371,3.11895,3.3110232,2.3616705,1.8750935,1.9214748
1869,4.4188013,3.6095762,1.9286885,1.3333278,1.2389854,3.1186204,3.3106468,2.3613238,1.8747463,1.9212238
1870,4.420429,3.6108549,1.9291852,1.3337181,1.2393315,3.1182919,3.3102703,2.3609762,1.8744004,1.9209735
1871,4.4220676,3.6121345,1.9296818,1.3341048,1.2396668,3.117969,3.3098936,2.3606274,1.8740575,1.9207262
1872,4.4237046,3.6134148,1.9301786,1.3344915,1.240002,3.1176462,3.3095188,2.3602796,1.8737137,1.9204794
1873,4.425341,3.6146944,1.9306755,1.334878,1.2403375,3.1173239,3.3091428,2.3599308,1.8733711,1.9202324
1874,4.426977,3.6159744,1.9311721,1.3352649,1.2406727,3.117,3.3087666,2.3595822,1.8730278,1.9199854
1875,4.428615,3.6172545,1.931669,1.3356514,1.2410079,3.1166782,3.3083913,2.3592339,1.872685,1.9197387
1876,4.4302516,3.6185348,1.9321654,1.3360381,1.2413434,3.116355,3.3080153,2.3588855,1.8723416,1.9194915
1877,4.4318895,3.6198115,1.9326682,1.3364203,1.2416766,3.1160336,3.3076403,2.3585365,1.8719945,1.9192456
1878,4.433528,3.6210885,1.9331708,1.3368032,1.2420096,3.1157122,3.3072646,2.3581884,1.8716474,1.9189998
1879,4.435166,3.6223645,1.9336739,1.3371854,1.242343,3.1153903,3.3068893,2.3578393,1.8713002,1.9187537
1880,4.436805,3.6236417,1.9341764,1.337568,1.242676,3.115069,3.3065138,2.3574908,1.8709526,1.9185079
1881,4.4384456,3.6249208,1.9346836,1.337954,1.2430085,3.1147485,3.3061404,2.3571405,1.8706083,1.9182616
1882,4.4400873,3.6262007,1.9351907,1.3383403,1.2433411,3.11443,3.3057663,2.35679,1.8702638,1.9180152
1883,4.441728,3.6274805,1.9356978,1.3387265,1.2436737,3.1141105,3.305393,2.3564394,1.8699191,1.9177692
1884,4.443373,3.628764,1.9362051,1.3391123,1.2440069,3.11379,3.3050182,2.3560882,1.8695738,1.9175216
1885,4.445039,3.6300669,1.9367142,1.3394947,1.2443423,3.1134644,3.3046346,2.355732,1.8692255,1.9172689
1886,4.446703,3.6313689,1.937223,1.3398769,1.2446783,3.1131392,3.3042514,2.355376,1.8688772,1.9170164
1887,4.448369,3.6326704,1.9377313,1.3402593,1.2450137,3.1128135,3.3038685,2.35502,1.8685281,1.9167638
1888,4.4500337,3.6339736,1.9382398,1.3406417,1.2453493,3.1124883,3.303486,2.3546636,1.86818,1.9165114
1889,4.4516997,3.6352742,1.9387493,1.3410239,1.245684,3.112162,3.3031023,2.3543074,1.867831,1.9162575
1890,4.453366,3.6365721,1.9392593,1.3414054,1.2460163,3.111834,3.3027165,2.3539495,1.8674817,1.9160025
1891,4.4550314,3.6378698,1.9397697,1.3417866,1.2463484,3.111507,3.3023307,2.353592,1.8671324,1.9157474
1892,4.4566994,3.6391654,1.9402826,1.342166,1.2466794,3.1111784,3.301944,2.3532329,1.8667824,1.9154927
1893,4.4583707,3.640462,1.9407973,1.3425448,1.247008,3.1108518,3.3015568,2.352874,1.8664324,1.9152371
1894,4.4600434,3.6417599,1.9413135,1.3429255,1.2473345,3.1105251,3.3011708,2.3525157,1.8660822,1.914982
1895,4.4617143,3.6430569,1.9418302,1.3433061,1.2476621,3.1101975,3.3007846,2.3521574,1.865732,1.9147266
1896,4.4633827,3.6443517,1.9423449,1.3436837,1.2480018,3.1098657,3.300392,2.3517957,1.8653784,1.9144698
1897,4.465029,3.6456318,1.9428449,1.3440499,1.2483364,3.1095304,3.2999985,2.3514326,1.8650255,1.9142139
1898,4.4666753,3.646912,1.9433448,1.3444157,1.248671,3.1091957,3.2996042,2.3510695,1.8646717,1.9139577
1899,4.4683204,3.6481922,1.9438438,1.3447814,1.2490057,3.10886,3.2992096,2.3507068,1.8643188,1.9137024
1900,4.469966,3.6494713,1.9443438,1.3451474,1.2493404,3.1085253,3.2988157,2.3503432,1.8639657,1.9134458
1901,4.4716125,3.6507518,1.944844,1.3455131,1.2496754,3.1081896,3.2984214,2.3499806,1.8636127,1.9131902
1902,4.4732594,3.652032,1.9453437,1.3458791,1.2500097,3.1078548,3.2980268,2.3496172,1.8632596,1.9129342
1903,4.474904,3.6533124,1.9458435,1.3462448,1.2503445,3.1075196,3.297633,2.3492544,1.862906,1.9126786
1904,4.4765496,3.6545923,1.9463432,1.3466108,1.2506793,3.1071844,3.2972388,2.3488915,1.8625531,1.9124223
1905,4.4781804,3.6558585,1.9468358,1.3469694,1.2510107,3.1068459,3.2968416,2.348525,1.8621974,1.912165
1906,4.4798064,3.6571226,1.947326,1.3473263,1.2513413,3.1065063,3.2964425,2.3481588,1.8618414,1.9119068
1907,4.481433,3.6583853,1.9478166,1.3476827,1.2516719,3.1061668,3.296044,2.3477926,1.8614852,1.9116486
1908,4.48306,3.6596487,1.948307,1.3480396,1.2520027,3.1058273,3.2956452,2.347426,1.8611298,1.9113908
1909,4.4846864,3.660911,1.9487977,1.3483963,1.2523334,3.1054878,3.295247,2.347059,1.8607736,1.9111326
1910,4.4863143,3.662174,1.9492886,1.3487527,1.2526652,3.1051483,3.2948487,2.3466938,1.8604183,1.9108744
1911,4.487943,3.663436,1.9497797,1.3491082,1.2529981,3.1048093,3.2944505,2.346331,1.860065,1.9106164
1912,4.4895725,3.664697,1.9502709,1.3494635,1.2533314,3.1044698,3.294052,2.3459678,1.8597121,1.9103577
1913,4.491202,3.6659586,1.9507623,1.349819,1.2536645,3.1041307,3.2936542,2.3456054,1.8593588,1.9100999
1914,4.4928303,3.66722,1.9512534,1.3501744,1.2539978,3.1037912,3.293256,2.3452418,1.8590057,1.909841
1915,4.494459,3.668482,1.9517448,1.3505299,1.2543309,3.1034522,3.2928584,2.3448796,1.8586526,1.9095829
1916,4.496089,3.669743,1.9522364,1.3508852,1.2546642,3.1031127,3.2924607,2.3445165,1.8582993,1.9093248
1917,4.497718,3.6710045,1.9527276,1.3512406,1.2549971,3.1027741,3.2920616,2.344154,1.8579459,1.9090662
1918,4.4993463,3.6722653,1.9532173,1.3515959,1.2553295,3.1024342,3.291663,2.3437905,1.8575923,1.9088081
1919,4.5009747,3.673526,1.953707,1.3519511,1.255661,3.1020947,3.2912645,2.3434274,1.8572385,1.9085494
1920,4.5026016,3.6747863,1.9541967,1.3523061,1.2559925,3.1017542,3.2908654,2.3430636,1.8568845,1.9082912
1921,4.50423,3.6760466,1.9546859,1.3526614,1.2563242,3.1014147,3.2904663,2.342701,1.85653,1.9080328
1922,4.5058403,3.6773036,1.9551797,1.3530233,1.2566518,3.1010785,3.2900732,2.3423383,1.8561788,1.9077748
1923,4.5074325,3.678557,1.9556763,1.35339,1.2569788,3.100747,3.2896848,2.341977,1.8558307,1.9075168
1924,4.509025,3.679811,1.9561727,1.3537562,1.2573057,3.1004148,3.289296,2.3416152,1.8554823,1.9072586
1925,4.510617,3.6810644,1.9566696,1.3541224,1.2576326,3.1000834,3.2889078,2.341254,1.8551345,1.907001
1926,4.512208,3.682318,1.9571657,1.3544891,1.2579595,3.099752,3.2885191,2.3408923,1.8547862,1.9067432
1927,4.5138016,3.6835675,1.9576645,1.3548536,1.258283,3.0994215,3.2881339,2.3405342,1.8544424,1.9064834
1928,4.515388,3.684813,1.9581602,1.3552172,1.2586051,3.099091,3.2877471,2.3401756,1.8540998,1.9062229
1929,4.5169754,3.6860576,1.9586554,1.3555801,1.2589276,3.0987606,3.2873614,2.3398175,1.8537569,1.9059627
1930,4.5185623,3.6873035,1.9591508,1.3559434,1.2592498,3.0984306,3.2869742,2.3394587,1.8534138,1.9057026
1931,4.5201488,3.6885486,1.9596462,1.3563066,1.259572,3.0981002,3.286588,2.3391006,1.8530712,1.9054419
1932,4.521736,3.6897936,1.9601417,1.3566699,1.2598941,3.0977697,3.2862015,2.3387423,1.8527288,1.9051819
1933,4.5233226,3.6910386,1.9606369,1.3570335,1.2602165,3.0974393,3.285816,2.3383837,1.852386,1.9049213
